Trade_ID,Side,Result,Entry_Time,Reversal_Time,Is_False_Loser,PnL,ENTRY_RSI_1m,ENTRY_BB_Pos_1m,ENTRY_RSI_Slope_1m,ENTRY_RSI_5m,ENTRY_BB_Pos_5m,ENTRY_RSI_Slope_5m,ENTRY_RSI_15m,ENTRY_BB_Pos_15m,ENTRY_RSI_Slope_15m,ENTRY_RSI_1h,ENTRY_BB_Pos_1h,ENTRY_RSI_Slope_1h,REV_RSI_1m,REV_BB_Pos_1m,REV_RSI_Slope_1m,REV_RSI_5m,REV_BB_Pos_5m,REV_RSI_Slope_5m,REV_RSI_15m,REV_BB_Pos_15m,REV_RSI_Slope_15m,REV_RSI_1h,REV_BB_Pos_1h,REV_RSI_Slope_1h
202412311002,LONG,WIN,2024-12-31 10:02:00,,False,0.015,0.0,-0.23100957586070522,0.0,0.0,-0.5621322893124124,0.0,0.0,-0.5621322893127255,0.0,0.0,-0.5621322893124904,0.0,,,,,,,,,,,,
202501031338,SHORT,LOSS,2025-01-03 13:38:00,,False,-0.02,100.0,1.2310095758607242,0.0,100.0,1.562132289312467,0.0,100.0,1.5621322893126008,0.0,100.0,1.5621322893125473,0.0,,,,,,,,,,,,
202501042313,SHORT,WIN,2025-01-04 23:13:00,,False,0.015,100.0,1.2310095758607105,0.0,100.0,1.5621322893124086,0.0,100.0,1.5621322893128233,0.0,100.0,1.562132289312551,0.0,,,,,,,,,,,,
202501051240,LONG,LOSS,2025-01-05 12:40:00,,False,-0.02,0.4934616333579811,-0.22898810045596502,0.4900759617740391,0.1732673267326561,-0.2303037690729285,1.267983418678341,0.0,-0.5621322893128218,0.7151664611589723,46.685340802987845,0.10770506212567926,-53.314659197012155,,,,,,,,,,,,
202501071522,LONG,WIN,2025-01-07 15:22:00,,False,0.015,0.0,-0.23100957586077348,0.0,0.0,-0.5621322893125487,0.0,0.0,-0.5621322893132141,0.0,0.3961965134707697,-0.5620929189416035,-50.95515483788723,,,,,,,,,,,,
202501072100,LONG,LOSS,2025-01-07 21:00:00,,False,-0.02,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,50.0,0.5570756960469596,-0.0996015936255219,,,,,,,,,,,,
202501080413,LONG,WIN,2025-01-08 04:13:00,,False,0.015,0.0,-0.23100957586068802,0.0,0.0,-0.5621322893124251,0.0,0.0,-0.5621322893125035,0.0,20.88022005501375,-0.4977755868205389,-29.11977994498625,,,,,,,,,,,,
202501150237,LONG,WIN,2025-01-15 02:37:00,,False,0.015,0.0,0.5,0.0,0.0,0.5,81.8260120585701,100.0,0.5,-50.29115934356806,0.0,0.5,0.0,,,,,,,,,,,,
202501150715,SHORT,WIN,2025-01-15 07:15:00,,False,0.015,98.85535900104044,1.2308914786354443,98.85535900104044,81.8260120585701,1.12930225949449,81.8260120585701,82.44073748902544,1.1292531280483493,-50.29115934356806,0.0,-0.5621323218055281,0.0,,,,,,,,,,,,
202501150800,SHORT,WIN,2025-01-15 08:00:00,,False,0.015,100.0,1.5621322893141205,0.0,67.54474839581219,0.9681221513359562,17.8325558264768,67.67608029942156,1.1728945092460432,-14.76465718960388,0.0,-0.23100958766564644,0.0,,,,,,,,,,,,
202501150835,LONG,WIN,2025-01-15 08:35:00,,False,0.015,0.0,-0.21273786958479085,0.0,36.84210526315789,0.2078743363226293,-10.885167464114836,49.862120832288774,0.37330279871532107,0.1532801758568354,0.0,-0.23100958766564644,0.0,,,,,,,,,,,,
202501151500,SHORT,WIN,2025-01-15 15:00:00,,False,0.015,100.0,1.2310095758610928,0.0,100.0,1.2310095758611463,0.0,100.0,1.2310095758610582,0.0,49.78295185477503,0.43843702548822433,49.78295185477503,,,,,,,,,,,,
202501151705,SHORT,LOSS,2025-01-15 17:05:00,,False,-0.02,100.0,0.5,0.0,100.0,0.5812232862067785,50.0,66.66666666666666,0.769387164587456,0.0,66.47345540771964,1.0800133221620736,-32.662104513694786,,,,,,,,,,,,
202501151847,SHORT,WIN,2025-01-15 18:47:00,,False,0.015,100.0,1.2310095758607515,0.0,100.0,1.5621322893126541,0.0,73.53403965173607,1.2829564399279518,6.867372985069409,78.9286305679748,1.402514750469018,29.14567871319978,,,,,,,,,,,,
202501170003,LONG,WIN,2025-01-17 00:03:00,,False,0.015,0.0,-0.23100957586067777,0.0,0.0,-0.5621322893123853,0.0,0.0,-0.5621322893125049,0.0,0.0,-0.562132289312366,50.0,,,,,,,,,,,,
202501170700,LONG,LOSS,2025-01-17 07:00:00,,False,-0.02,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,50.0,0.5812232862067414,0.0,,,,,,,,,,,,
202501171226,LONG,WIN,2025-01-17 12:26:00,,False,0.015,0.0,-0.23100957586067825,0.0,0.0,-0.5621322893123964,0.0,0.0,-0.5621322893124653,0.0,30.408340573414407,-0.19355866960389007,-19.591659426585593,,,,,,,,,,,,
202501171800,LONG,LOSS,2025-01-17 18:00:00,,False,-0.02,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,41.28524350054925,0.28607577082347224,-22.692392282198355,,,,,,,,,,,,
202501171849,LONG,WIN,2025-01-17 18:49:00,,False,0.015,0.0,-0.23100957586067497,0.0,0.0,-0.5621322893123225,0.0,0.0,-0.5621322893127338,0.0,41.28524350054925,0.28607577082347224,-22.692392282198355,,,,,,,,,,,,
202501180003,SHORT,LOSS,2025-01-18 00:03:00,,False,-0.02,100.0,1.2310095758608464,0.0,100.0,1.5621322893128968,0.0,100.0,1.5621322893130671,0.0,50.0,0.6601259644325624,8.71475649945075,,,,,,,,,,,,
202501211053,SHORT,WIN,2025-01-21 10:53:00,,False,0.015,100.0,1.2310095758606392,0.0,100.0,1.562132289312318,0.0,100.0,1.562132289312552,-27.6960784313725,100.0,1.5621322893122496,-27.75510204081634,,,,,,,,,,,,
202501211600,LONG,LOSS,2025-01-21 16:00:00,,False,-0.02,0.0,0.5,0.0,0.0,-0.5621322893122372,0.0,0.0,-0.5283153980189356,0.0,35.119047619047606,-0.125306371993194,-37.125850340136054,,,,,,,,,,,,
202501211605,LONG,WIN,2025-01-21 16:05:00,,False,0.015,0.0,-0.23100957586061868,0.0,0.0,-0.23100957586061577,0.0,0.0,-0.5283153980189356,0.0,35.119047619047606,-0.125306371993194,-37.125850340136054,,,,,,,,,,,,
202501220013,SHORT,WIN,2025-01-22 00:13:00,,False,0.015,100.0,1.231009575860703,0.0,100.0,1.5621322893124578,0.0,100.0,1.562132289312531,0.0,48.6387434554974,0.8545959466127875,13.519695836449792,,,,,,,,,,,,
202501220745,LONG,WIN,2025-01-22 07:45:00,,False,0.015,0.0,-0.23100957586053764,0.0,0.0,-0.23100957586057247,0.0,0.0,-0.2310095758606697,0.0,59.95869368787915,0.39284900772148834,5.5038285061675225,,,,,,,,,,,,
202501221258,SHORT,WIN,2025-01-22 12:58:00,,False,0.015,100.0,1.2310095758606028,0.0,100.0,1.562132289312294,0.0,100.0,1.5621322893132426,0.0,66.66308436324555,0.6148041785004792,6.7043906753663975,,,,,,,,,,,,
202501230704,LONG,LOSS,2025-01-23 07:04:00,,False,-0.02,0.0,-0.23100957585927642,0.0,0.0,-0.5621322893085141,0.0,0.0,-0.5621322893159818,0.0,0.0,-0.23495397342754382,0.0,,,,,,,,,,,,
202501231332,LONG,WIN,2025-01-23 13:32:00,,False,0.015,0.0,-0.23100957586081697,0.0,0.0,-0.5621322893122366,0.0,0.0,-0.5621322893131175,0.0,0.0,-0.3459654448127916,0.0,,,,,,,,,,,,
202501240811,SHORT,LOSS,2025-01-24 08:11:00,,False,-0.02,100.0,1.2310095759098525,0.0,100.0,1.5621322893387841,0.0,100.0,1.562132289382897,0.0,38.57868020304543,0.5732739172242732,38.57868020304543,,,,,,,,,,,,
202501241407,SHORT,WIN,2025-01-24 14:07:00,,False,0.015,100.0,1.2310095758609843,0.0,100.0,1.562132289312575,0.0,100.0,1.5621322893129233,0.0,100.0,1.5325872362023991,61.42131979695457,,,,,,,,,,,,
202501250111,LONG,WIN,2025-01-25 01:11:00,,False,0.015,0.0,-0.23100957586063067,0.0,0.0,-0.5621322893123266,0.0,0.0,-0.5621322893126661,0.0,49.747278382581655,0.23608658160253593,-50.252721617418345,,,,,,,,,,,,
202501250830,SHORT,LOSS,2025-01-25 08:30:00,,False,-0.02,100.0,0.5,0.0,100.0,0.5,0.0,100.0,0.5,0.0,30.323450134770866,0.34156288425006265,0.0,,,,,,,,,,,,
202501252210,SHORT,WIN,2025-01-25 22:10:00,,False,0.015,100.0,1.231009575860707,0.0,100.0,1.2310095758606763,0.0,100.0,1.5621322893125646,0.0,100.0,1.5621322893124812,0.0,,,,,,,,,,,,
202501260430,LONG,WIN,2025-01-26 04:30:00,,False,0.015,0.0,-0.23100957585971493,0.0,0.0,-0.23100957586043258,0.0,0.0,-0.23100957586080206,50.0,100.0,0.8320660433450712,0.0,,,,,,,,,,,,
202501260530,LONG,LOSS,2025-01-26 05:30:00,,False,-0.02,0.0,0.5,0.0,33.33333333333333,0.1679339566549559,-16.66666666666667,33.33333333333333,-0.08005028517657013,-16.66666666666667,68.85245901639344,0.5879260363249382,-31.14754098360656,,,,,,,,,,,,
202501260532,LONG,LOSS,2025-01-26 05:32:00,,False,-0.02,0.0,-0.23100957585971138,0.0,33.33333333333333,0.1679339566549559,-16.66666666666667,33.33333333333333,-0.08005028517657013,-16.66666666666667,68.85245901639344,0.5879260363249382,-31.14754098360656,,,,,,,,,,,,
202501261237,LONG,WIN,2025-01-26 12:37:00,,False,0.015,0.0,-0.2310095758604522,0.0,0.0,-0.5621322893121642,0.0,0.0,-0.5621322893128099,0.0,0.0,0.17162483310966503,-68.85245901639344,,,,,,,,,,,,
202501262004,SHORT,WIN,2025-01-26 20:04:00,,False,0.015,100.0,1.2310095758607214,0.0,100.0,1.5621322893124105,0.0,100.0,1.5621322893125904,0.0,64.61538461538461,0.8402385595562804,64.61538461538461,,,,,,,,,,,,
202501270002,LONG,LOSS,2025-01-27 00:02:00,,False,-0.02,0.0,-0.23100957586057155,0.0,0.0,-0.5621322893123076,0.0,0.0,-0.13120009856336243,-100.0,34.3586387434555,0.06737619855144104,-30.256745871929112,,,,,,,,,,,,
202501281100,LONG,LOSS,2025-01-28 11:00:00,,False,-0.02,0.0,-0.23100957586138046,0.0,0.0,-0.23100957586085602,0.0,0.0,-0.2310095758609693,0.0,0.0,-0.23100957586124174,0.0,,,,,,,,,,,,
202501281707,LONG,LOSS,2025-01-28 17:07:00,2025-01-28 17:19:00,True,-0.02,0.0,-0.23100957587428728,0.0,0.0,-0.5621322893225277,30.794498049681806,0.0,-0.5621322893240971,14.9756645451142,0.0,-0.10089951206608894,0.0,0.0,-0.18881082864583207,0.0,0.0,-0.5230507145604112,30.794498049681806,0.0,-0.4977393245845522,14.9756645451142,0.0,-0.10089951206608894,0.0
202501281719,LONG,LOSS,2025-01-28 17:19:00,2025-01-28 17:20:00,True,-0.02,0.0,-0.18881082864583207,0.0,0.0,-0.5230507145604112,30.794498049681806,0.0,-0.4977393245845522,14.9756645451142,0.0,-0.10089951206608894,0.0,0.0,-0.25994503764849186,0.0,30.794498049681806,0.044363683925422344,30.794498049681806,0.0,-0.4977393245845522,14.9756645451142,0.0,-0.10089951206608894,0.0
202501281747,LONG,WIN,2025-01-28 17:47:00,,False,0.015,22.222222222222214,0.5700895020990518,-34.027777777777786,36.04629102637072,0.31349746884787294,5.251792976688911,14.9756645451142,-0.11194457960778025,14.9756645451142,0.0,-0.10089951206608894,0.0,,,,,,,,,,,,
202501290315,SHORT,LOSS,2025-01-29 03:15:00,,False,-0.02,100.0,0.5,0.0,100.0,0.5,0.0,100.0,0.5,0.0,32.93575063613231,0.24166827251209363,0.0,,,,,,,,,,,,
202501290508,SHORT,LOSS,2025-01-29 05:08:00,,False,-0.02,100.0,1.2310095759787911,0.0,100.0,1.562132289386412,0.0,100.0,1.5621322894209237,0.0,35.7458479353954,0.3187952979786089,2.8100972992630915,,,,,,,,,,,,
202501290648,SHORT,WIN,2025-01-29 06:48:00,,False,0.015,100.0,1.3219281871820012,0.0,100.0,1.5621322893131384,0.0,100.0,1.541606800417527,0.0,54.961016768129895,0.9486676003273321,22.025266131997583,,,,,,,,,,,,
202501300606,LONG,WIN,2025-01-30 06:06:00,,False,0.015,0.0,-0.2310095758709626,0.0,0.0,-0.5621322893273282,0.0,0.0,-0.5621322893191533,0.0,0.0,-0.5621322893360925,0.0,,,,,,,,,,,,
202501310204,SHORT,LOSS,2025-01-31 02:04:00,,False,-0.02,100.0,0.5,0.0,100.0,0.5,0.0,100.0,0.5,-30.93326426659759,0.0,0.16793395664572222,0.0,,,,,,,,,,,,
202501310452,SHORT,LOSS,2025-01-31 04:52:00,,False,-0.02,100.0,0.5,0.0,100.0,0.5,0.0,100.0,0.5,-30.93326426659759,0.0,0.23061283540567873,0.0,,,,,,,,,,,,
202501311653,SHORT,WIN,2025-01-31 16:53:00,,False,0.015,100.0,1.2310095758607507,0.0,100.0,1.5621322893125047,0.0,100.0,1.5621322893124658,-30.93326426659759,100.0,1.5621322893126042,0.0,,,,,,,,,,,,
202501311745,SHORT,LOSS,2025-01-31 17:45:00,,False,-0.02,100.0,0.3593171415322245,0.0,76.37478570486616,0.7473392209008821,7.3080499714637455,76.37478570486616,0.9655482651769368,-23.625214295133844,100.0,1.231009575860738,0.0,,,,,,,,,,,,
202501311750,SHORT,WIN,2025-01-31 17:50:00,,False,0.015,100.0,1.2310095758606368,0.0,76.37478570486616,0.7239451962238372,7.3080499714637455,76.37478570486616,0.9655482651769368,-23.625214295133844,100.0,1.231009575860738,0.0,,,,,,,,,,,,
202502010113,LONG,LOSS,2025-02-01 01:13:00,,False,-0.02,0.0,-0.23100957586045962,0.0,0.0,-0.5621322893128968,0.0,0.0,-0.5621322893120246,0.0,63.663854846410935,0.478868639441911,-36.336145153589065,,,,,,,,,,,,
202502010956,LONG,WIN,2025-02-01 09:56:00,,False,0.015,0.0,-0.23100957586123347,0.0,0.0,-0.5621322893151875,0.0,0.0,-0.5621322893120664,0.0,0.0,0.2044243270202658,0.0,,,,,,,,,,,,
202502011530,SHORT,LOSS,2025-02-01 15:30:00,2025-02-01 23:17:00,True,-0.02,100.0,0.5,0.0,100.0,0.5,0.0,100.0,0.5,0.0,0.0,0.26226793609102617,0.0,91.047448522829,1.5559601499062221,91.047448522829,100.0,1.544770340468503,0.0,100.0,1.552392721012382,0.0,7.692307692307679,-0.07620925954206258,7.692307692307679
202502012318,SHORT,WIN,2025-02-01 23:18:00,,False,0.015,91.047448522829,1.228766677608342,91.047448522829,100.0,1.544770340468503,0.0,100.0,1.552392721012382,0.0,7.692307692307679,-0.07620925954206258,7.692307692307679,,,,,,,,,,,,
202502012354,LONG,WIN,2025-02-01 23:54:00,,False,0.015,25.74031890660592,-0.34107852446783005,-24.25968109339408,34.662576687116555,-0.052269309184136595,-65.33742331288344,33.52010547132497,-0.16659094404098856,-66.47989452867503,7.692307692307679,-0.07620925954206258,7.692307692307679,,,,,,,,,,,,
202502020600,LONG,LOSS,2025-02-02 06:00:00,,False,-0.02,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,65.80665216039787,0.82471236511797,0.0,,,,,,,,,,,,
202502021756,LONG,LOSS,2025-02-02 17:56:00,,False,-0.02,0.0,-0.23100957586070792,0.0,0.0,-0.5621322893125011,0.0,0.0,-0.5621322893123969,0.0,0.0,-0.3995417314301192,-100.0,,,,,,,,,,,,
202502022301,LONG,LOSS,2025-02-02 23:01:00,,False,-0.02,0.0,-0.23100957591334115,0.0,0.0,-0.5621322893389088,0.0,0.0,-0.5621322893447912,0.0,0.0,0.14405131798433488,0.0,,,,,,,,,,,,
202502030417,LONG,WIN,2025-02-03 04:17:00,,False,0.015,0.0,-0.23100957586152307,0.0,0.0,-0.5621322893127909,0.0,0.0,-0.562132289312919,0.0,0.0,0.10306334283246571,0.0,,,,,,,,,,,,
202502031043,SHORT,LOSS,2025-02-03 10:43:00,,False,-0.02,100.0,1.2310095758615143,0.0,100.0,1.5621322893126772,0.0,100.0,1.5621322893129401,0.0,50.27165556125064,0.5415027166439625,50.27165556125064,,,,,,,,,,,,
202502050938,SHORT,LOSS,2025-02-05 09:38:00,,False,-0.02,100.0,1.231009575861728,0.0,100.0,1.562132289312937,0.0,100.0,1.5621322893130518,0.0,100.0,1.562132289314845,0.0,,,,,,,,,,,,
202502051730,LONG,LOSS,2025-02-05 17:30:00,,False,-0.02,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,100.0,0.776289577126564,0.0,,,,,,,,,,,,
202502091246,LONG,LOSS,2025-02-09 12:46:00,,False,-0.02,0.0,-0.23100957586582466,0.0,0.0,-0.5621322893168116,0.0,0.0,-0.5621322893154644,0.0,0.0,-0.5378982351956465,0.0,,,,,,,,,,,,
202502110756,LONG,WIN,2025-02-11 07:56:00,,False,0.015,0.0,-0.23100957586290638,0.0,0.0,-0.5621322893137891,0.0,0.0,-0.562132289313661,0.0,0.0,-0.5621322893171047,0.0,,,,,,,,,,,,
202502111617,SHORT,WIN,2025-02-11 16:17:00,,False,0.015,100.0,1.2141191383155667,0.0,92.57812500000009,1.5456580425930204,92.57812500000009,93.09090909090916,1.544207743983943,43.090909090909165,34.510649770827726,0.48901727422816554,30.59957525456592,,,,,,,,,,,,
202502120643,LONG,WIN,2025-02-12 06:43:00,,False,0.015,0.0,-0.23100957587034687,0.0,0.0,-0.5621322893173119,0.0,0.0,-0.5621322893177163,0.0,0.0,0.11360449219660057,-92.57812500000009,,,,,,,,,,,,
202502121912,SHORT,WIN,2025-02-12 19:12:00,,False,0.015,91.51670951156808,1.2237485097384992,91.51670951156808,91.51670951156808,1.556117163814165,91.51670951156808,100.0,1.562132289313617,0.0,68.55929954895197,1.209246007279266,68.55929954895197,,,,,,,,,,,,
202502131850,LONG,WIN,2025-02-13 18:50:00,,False,0.015,0.0,-0.23100957586633883,0.0,0.0,-0.23100957586205637,0.0,0.0,-0.5621322893155353,0.0,0.0,-0.5621322893244949,65.33653846153845,,,,,,,,,,,,
202502132158,SHORT,WIN,2025-02-13 21:58:00,,False,0.015,100.0,1.2310095758624453,0.0,100.0,1.5621322893133502,0.0,65.33653846153845,1.1108174872816023,65.33653846153845,65.33653846153845,1.072199740021123,65.33653846153845,,,,,,,,,,,,
202502141254,LONG,WIN,2025-02-14 12:54:00,,False,0.015,0.0,-0.2310095758620395,0.0,0.0,-0.5621322893135942,0.0,0.0,-0.5621322893132912,0.0,0.0,0.028547301749021314,-100.0,,,,,,,,,,,,
202502161510,SHORT,LOSS,2025-02-16 15:10:00,,False,-0.02,100.0,0.5,0.0,100.0,0.5,0.0,100.0,0.5,0.0,100.0,0.5,0.0,,,,,,,,,,,,
202502171322,SHORT,WIN,2025-02-17 13:22:00,,False,0.015,100.0,1.231009575865116,0.0,100.0,1.5621322893148988,0.0,100.0,1.5621322893148273,0.0,100.0,1.5074149322079213,0.0,,,,,,,,,,,,
202502172200,SHORT,LOSS,2025-02-17 22:00:00,2025-02-18 14:34:00,True,-0.02,100.0,0.5,0.0,100.0,0.5,0.0,100.0,0.5,0.0,47.989510489510494,0.3339961861346183,0.0,0.0,-0.5621327151487178,0.0,0.0,0.5723410270957544,0.0,89.94219653179242,0.7819612686260916,-10.057803468207581,69.34046345811063,0.9794758471388083,-55.719977233921455
202502181310,SHORT,WIN,2025-02-18 13:10:00,,False,0.015,100.0,1.231009575882893,0.0,100.0,1.2310095758654724,0.0,100.0,1.5621322893235765,0.0,100.0,1.5621322893565899,-55.719977233921455,,,,,,,,,,,,
202502182130,SHORT,LOSS,2025-02-18 21:30:00,,False,-0.02,100.0,0.5,0.0,100.0,0.5,0.0,100.0,0.5,0.0,44.280022766078545,0.2795128805629511,0.0,,,,,,,,,,,,
202502210402,SHORT,WIN,2025-02-21 04:02:00,,False,0.015,100.0,1.231009575861695,0.0,100.0,1.562132289313002,0.0,100.0,1.5621322893129206,0.0,100.0,1.5621322893144696,0.0,,,,,,,,,,,,
202502221825,LONG,WIN,2025-02-22 18:25:00,,False,0.015,0.0,-0.23100957586135745,0.0,0.0,-0.23100957586083634,0.0,0.0,-0.5621322893130144,0.0,0.0,-0.5621322893141503,0.0,,,,,,,,,,,,
202502240644,LONG,LOSS,2025-02-24 06:44:00,,False,-0.02,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,23.99571505088373,,,,,,,,,,,,
202502240717,LONG,LOSS,2025-02-24 07:17:00,,False,-0.02,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,23.99571505088373,,,,,,,,,,,,
202502240849,LONG,WIN,2025-02-24 08:49:00,,False,0.015,0.0,-0.23100957586764198,0.0,0.0,-0.5621322893163627,0.0,0.0,-0.5621322893156967,0.0,0.0,-0.5621322893258719,23.99571505088373,,,,,,,,,,,,
202502241430,SHORT,LOSS,2025-02-24 14:30:00,2025-02-24 17:43:00,True,-0.02,100.0,0.5,0.0,100.0,0.5,0.0,100.0,0.5,0.0,23.99571505088373,0.20469036995684275,0.0,100.0,1.562132289323437,0.0,100.0,1.5621322893146399,0.0,100.0,1.5621322893140877,0.0,62.7656782996589,1.0647137398257778,38.76996324877517
202502241744,SHORT,WIN,2025-02-24 17:44:00,,False,0.015,100.0,1.2310095758646429,0.0,100.0,1.5621322893146399,0.0,100.0,1.5621322893140877,0.0,62.7656782996589,1.0647137398257778,38.76996324877517,,,,,,,,,,,,
202502242203,LONG,LOSS,2025-02-24 22:03:00,,False,-0.02,0.0,-0.231009575862881,0.0,0.0,-0.5621322893136343,0.0,0.0,-0.3113199787622047,0.0,49.91652754590984,0.17582450320073167,-12.849150753749065,,,,,,,,,,,,
202502280233,LONG,LOSS,2025-02-28 02:33:00,,False,-0.02,0.0,-0.23100957586246856,0.0,0.0,-0.5621322893133653,0.0,0.0,-0.5621322893131058,0.0,0.0,-0.547921477334417,0.0,,,,,,,,,,,,
202502280354,LONG,WIN,2025-02-28 03:54:00,,False,0.015,0.0,-0.23100957586816703,0.0,0.0,0.08029332500584298,0.0,0.0,-0.07897297791052395,0.0,0.0,-0.376930444560935,0.0,,,,,,,,,,,,
202502281131,SHORT,WIN,2025-02-28 11:31:00,,False,0.015,100.0,1.2310095758691733,0.0,100.0,1.5621322893168357,0.0,100.0,1.562132289313936,-65.1758575770734,25.618910717137837,0.4024265451710778,25.618910717137837,,,,,,,,,,,,
202502281218,LONG,WIN,2025-02-28 12:18:00,,False,0.015,0.0,-0.23100957586293697,0.0,34.8241424229266,-0.048101591079306366,-65.1758575770734,34.8241424229266,-0.06698660709187239,-65.1758575770734,17.316204253481587,0.12163250288157068,17.316204253481587,,,,,,,,,,,,
202502281815,SHORT,WIN,2025-02-28 18:15:00,,False,0.015,100.0,0.5,0.0,100.0,0.5,0.0,100.0,0.5,0.0,49.87477041242277,0.40051523751705864,23.98934366576126,,,,,,,,,,,,
202502282212,LONG,WIN,2025-02-28 22:12:00,,False,0.015,0.0,-0.23100957587235588,0.0,0.0,-0.5621322893183887,0.0,0.0,-0.4604008611367624,-100.0,40.518176885512744,-0.03174936662681656,-9.356593526910025,,,,,,,,,,,,
